THROUGHPUT_PLOT
Link_3_Throughput (Bi-directional Aggregated)
102623.040000,1488.000000,
122623.040000,1488.000000,
142623.040000,1488.000000,
162623.040000,1488.000000,
182623.040000,1488.000000,
202623.040000,1488.000000,
222623.040000,1488.000000,
242623.040000,1488.000000,
262623.040000,1488.000000,
282623.040000,1488.000000,
302623.040000,1488.000000,
322623.040000,1488.000000,
342623.040000,1488.000000,
362623.040000,1488.000000,
382623.040000,1488.000000,
402623.040000,1488.000000,
422623.040000,1488.000000,
442623.040000,1488.000000,
462623.040000,1488.000000,
482623.040000,1488.000000,
502623.040000,1488.000000,
522623.040000,1488.000000,
542623.040000,1488.000000,
562623.040000,1488.000000,
582623.040000,1488.000000,
602623.040000,1488.000000,
622623.040000,1488.000000,
642623.040000,1488.000000,
662623.040000,1488.000000,
682623.040000,1488.000000,
702623.040000,1488.000000,
722623.040000,1488.000000,
742623.040000,1488.000000,
762623.040000,1488.000000,
782623.040000,1488.000000,
802623.040000,1488.000000,
822623.040000,1488.000000,
842623.040000,1488.000000,
862623.040000,1488.000000,
882623.040000,1488.000000,
902623.040000,1488.000000,
922623.040000,1488.000000,
942623.040000,1488.000000,
962623.040000,1488.000000,
982623.040000,1488.000000,
1002623.040000,1488.000000,
1022623.040000,1488.000000,
1042623.040000,1488.000000,
1062623.040000,1488.000000,
1082623.040000,1488.000000,
1102623.040000,1488.000000,
1122623.040000,1488.000000,
1142623.040000,1488.000000,
1162623.040000,1488.000000,
1182623.040000,1488.000000,
1202623.040000,1488.000000,
1222623.040000,1488.000000,
1242623.040000,1488.000000,
1262623.040000,1488.000000,
1282623.040000,1488.000000,
1302623.040000,1488.000000,
1322623.040000,1488.000000,
1342623.040000,1488.000000,
1362623.040000,1488.000000,
1382623.040000,1488.000000,
1402623.040000,1488.000000,
1422623.040000,1488.000000,
1442623.040000,1488.000000,
1462623.040000,1488.000000,
1482623.040000,1488.000000,
1502623.040000,1488.000000,
1522623.040000,1488.000000,
1542623.040000,1488.000000,
1562623.040000,1488.000000,
1582623.040000,1488.000000,
1602623.040000,1488.000000,
1622623.040000,1488.000000,
1642623.040000,1488.000000,
1662623.040000,1488.000000,
1682623.040000,1488.000000,
1702623.040000,1488.000000,
1722623.040000,1488.000000,
1742623.040000,1488.000000,
1762623.040000,1488.000000,
1782623.040000,1488.000000,
1802623.040000,1488.000000,
1822623.040000,1488.000000,
1842623.040000,1488.000000,
1862623.040000,1488.000000,
1882623.040000,1488.000000,
1902623.040000,1488.000000,
1922623.040000,1488.000000,
1942623.040000,1488.000000,
1962623.040000,1488.000000,
1982623.040000,1488.000000,
2002623.040000,1488.000000,
2022623.040000,1488.000000,
2042623.040000,1488.000000,
2062623.040000,1488.000000,
2082623.040000,1488.000000,
2102623.040000,1488.000000,
2122623.040000,1488.000000,
2142623.040000,1488.000000,
2162623.040000,1488.000000,
2182623.040000,1488.000000,
2202623.040000,1488.000000,
2222623.040000,1488.000000,
2242623.040000,1488.000000,
2262623.040000,1488.000000,
2282623.040000,1488.000000,
2302623.040000,1488.000000,
2322623.040000,1488.000000,
2342623.040000,1488.000000,
2362623.040000,1488.000000,
2382623.040000,1488.000000,
2402623.040000,1488.000000,
2422623.040000,1488.000000,
2442623.040000,1488.000000,
2462623.040000,1488.000000,
2482623.040000,1488.000000,
2502623.040000,1488.000000,
2522623.040000,1488.000000,
2542623.040000,1488.000000,
2562623.040000,1488.000000,
2582623.040000,1488.000000,
2602623.040000,1488.000000,
2622623.040000,1488.000000,
2642623.040000,1488.000000,
2662623.040000,1488.000000,
2682623.040000,1488.000000,
2702623.040000,1488.000000,
2722623.040000,1488.000000,
2742623.040000,1488.000000,
2762623.040000,1488.000000,
2782623.040000,1488.000000,
2802623.040000,1488.000000,
2822623.040000,1488.000000,
2842623.040000,1488.000000,
2862623.040000,1488.000000,
2882623.040000,1488.000000,
2902623.040000,1488.000000,
2922623.040000,1488.000000,
2942623.040000,1488.000000,
2962623.040000,1488.000000,
2982623.040000,1488.000000,
3002623.040000,1488.000000,
3022623.040000,1488.000000,
3042623.040000,1488.000000,
3062623.040000,1488.000000,
3082623.040000,1488.000000,
3102623.040000,1488.000000,
3122623.040000,1488.000000,
3142623.040000,1488.000000,
3162623.040000,1488.000000,
3182623.040000,1488.000000,
3202623.040000,1488.000000,
3222623.040000,1488.000000,
3242623.040000,1488.000000,
3262623.040000,1488.000000,
3282623.040000,1488.000000,
3302623.040000,1488.000000,
3322623.040000,1488.000000,
3342623.040000,1488.000000,
3362623.040000,1488.000000,
3382623.040000,1488.000000,
3402623.040000,1488.000000,
3422623.040000,1488.000000,
3442623.040000,1488.000000,
3462623.040000,1488.000000,
3482623.040000,1488.000000,
3502623.040000,1488.000000,
3522623.040000,1488.000000,
3542623.040000,1488.000000,
3562623.040000,1488.000000,
3582623.040000,1488.000000,
3602623.040000,1488.000000,
3622623.040000,1488.000000,
3642623.040000,1488.000000,
3662623.040000,1488.000000,
3682623.040000,1488.000000,
3702623.040000,1488.000000,
3722623.040000,1488.000000,
3742623.040000,1488.000000,
3762623.040000,1488.000000,
3782623.040000,1488.000000,
3802623.040000,1488.000000,
3822623.040000,1488.000000,
3842623.040000,1488.000000,
3862623.040000,1488.000000,
3882623.040000,1488.000000,
3902623.040000,1488.000000,
3922623.040000,1488.000000,
3942623.040000,1488.000000,
3962623.040000,1488.000000,
3982623.040000,1488.000000,
4002623.040000,1488.000000,
4022623.040000,1488.000000,
4042623.040000,1488.000000,
4062623.040000,1488.000000,
4082623.040000,1488.000000,
